NSC,SMILES
686141,"CN(C(=O)CCC(=O)O)c1ccccc1C(=O)O"
686142,"OC(C(=O)N\N=C\1/C(=O)Nc2ccccc12)(c3ccccc3)c4ccccc4"
686143,"C[C@H]1C[C@@H](O)[C@]23[C@@H](OC(=O)C)O[C@@H](OC(=O)C)C2=C[C@@H](C[C@@H]3[C@@]1(C)C\C=C(/C)\C=C)OC(=O)C"
686232,"COc1ccc(NC(=O)CC(=O)N2N=C(CC2c3ccccc3)N(c4ccccc4)c5ccccc5)cc1"
686233,"Cc1ccc(NC(=O)CC(=O)N2N=C(CC2c3ccccc3)N(c4ccccc4)c5ccccc5)cc1"
686234,"Clc1ccc(NC(=O)CC(=O)N2N=C(CC2c3ccccc3)N(c4ccccc4)c5ccccc5)cc1"
686235,"COc1ccccc1NC(=O)CC(=O)N2N=C(CC2c3ccccc3)N(c4ccccc4)c5ccccc5"
686236,"Clc1cccc(NC(=O)CC(=O)N2N=C(CC2c3ccccc3)N(c4ccccc4)c5ccccc5)c1"
686237,"O=C(CC(=O)N1N=C(CC1c2ccccc2)N(c3ccccc3)c4ccccc4)Nc5ccccc5"
686238,"COc1ccc(NC(=O)CC(=O)N2N=C(CC2c3ccccc3)N4c5ccccc5Sc6ccccc46)cc1"
686239,"Cc1cccc(NC(=O)CC(=O)N2N=C(CC2c3ccccc3)N4c5ccccc5Sc6ccccc46)c1"
686240,"COc1ccccc1NC(=O)CC(=O)N2N=C(CC2c3ccccc3)N4c5ccccc5Sc6ccccc46"
686241,"Clc1ccccc1NC(=O)CC(=O)N2N=C(CC2c3ccccc3)N4c5ccccc5Sc6ccccc46"
686242,"NNC(=O)CC(=O)Nc1ccc(cc1)S(=O)(=O)c2ccc(NC(=O)CC(=O)NN)cc2"
686264,"Cc1oc(N)c(C#N)c1C"
686265,"Nc1oc(c2ccccc2)c(c3ccccc3)c1C#N"
686266,"CN(C)c1nc(Cl)c2c(C)c(C)oc2n1"
686267,"CN(C)c1nc(NN)c2c(C)c(C)oc2n1"
686268,"CN(C)c1nc2oc(C)c(C)c2c3nncn13"
686269,"CN(C)c1nc2oc(C)c(C)c2c3nnc(C)n13"
686270,"CN(C)c1nc2oc(C)c(C)c2c3nnnn13"
686271,"CN(C)c1nc(Cl)c2c(c3ccccc3)c(oc2n1)c4ccccc4"
686272,"CN(C)c1nc(NN)c2c(c3ccccc3)c(oc2n1)c4ccccc4"
686273,"CN(C)c1nc2oc(c3ccccc3)c(c4ccccc4)c2c5nncn15"
686274,"CN(C)c1nc2oc(c3ccccc3)c(c4ccccc4)c2c5nnc(C)n15"
686275,"CN(C)c1nc2oc(c3ccccc3)c(c4ccccc4)c2c5nnnn15"
686288,"Cc1c(F)c(N)c2C(=O)C=C(Oc2c1F)c3ccc(N)c(F)c3"
686291,"CO[C@@]12C[C@@H](C)[C@]34O[C@H]3C[C@]5(C)O[C@]45CC1=C(C)C(=O)O2"
686292,"C[C@@H]1C[C@@H]2OC(=O)C(=C2CC3=C(C)CC[C@@H]13)C"
686293,"CO[C@@]12C[C@@H](C)C3=CCC(=C3CC1=C(C)C(=O)O2)C"
686303,"COC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C.Cc1ccc(cc1NC(=O)c2cccc(NC(=O)Nc3cccc(c3)C(=O)Nc4cc(ccc4C)C(=O)Nc5ccc(c6cc(cc(c56)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)c2)C(=O)Nc7ccc(c8cc(cc(c78)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O"
686304,"COC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C.Cc1ccc(cc1NC(=O)c2cccc(NC(=O)Nc3cccc(c3)C(=O)Nc4cc(ccc4C)C(=O)Nc5ccc(c6cc(cc(c56)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)c2)C(=O)Nc7ccc(c8cc(cc(c78)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O"
686305,"COC(=O)C(CCCCN)NC(=O)C.Cc1ccc(cc1NC(=O)c2cccc(NC(=O)Nc3cccc(c3)C(=O)Nc4cc(ccc4C)C(=O)Nc5ccc(c6cc(cc(c56)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)c2)C(=O)Nc7ccc(c8cc(cc(c78)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O"
686306,"CCCCC1C(=O)N(N(C1=O)c2ccc(O)c(c2)C(=O)O)c3ccc(cc3)S(=O)(=O)Nc4ccccn4"
686307,"O[C@@H]1CN2C[C@@H](CCOCc3ccccc3)C[C@@H](O)[C@@H]2[C@@H]1O"
686308,"CCCC[C@@H]1CCN2C[C@@H](O)[C@@H](O)[C@@H]2[C@H]1O"
686309,"CC[C@H]1C[C@@H](O)[C@@H]2[C@H](O)[C@H](O)CN2C1"
686310,"CC[C@@H]1C[C@@H](O)[C@@H]2[C@H](O)[C@H](O)CN2C1"
686311,"CCCC[C@H]1CCN2C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1O"
686312,"CCCC[C@@H]1CCN2C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1O"
686313,"Cc1ccc(O)c(c1)C(c2ccc(cc2)[N+](=O)[O-])c3cc(C)ccc3O"
686314,"Cc1ccc(O)c(c1)C(c2cc(C)ccc2O)c3cc(ccc3O)[N+](=O)[O-]"
686315,"CC(C)(C)c1ccc(O)c(c1)C(c2ccc(cc2)[N+](=O)[O-])c3cc(ccc3O)C(C)(C)C"
686316,"O=C1CC(c2ccsc2)n3cccc13"
686317,"Clc1cccc(c1)C2CC(=O)c3cccn23"
686318,"COc1cc2[C@@H]3NC(=O)O[C@@H]3C(=O)c2c(OC)c1OC"
686319,"Brc1cccc(c1)C2CC(=O)c3cccn23"
686320,"COc1cccc(c1)C2CC(=O)c3cccn23"
686321,"O=C1CC(c2ccccc2)n3cccc13"
686322,"COc1cc2C(N)CC(=O)c2c(OC)c1OC"
686323,"CN(C)CCOc1ccc(cc1)c2c(c3ccccc3)c(C(=O)C)c4ccccn24"
686324,"CN(C)CCOc1ccc(cc1)c2c(c(C)c3ccccn23)c4ccccc4"
686325,"FC(F)(F)C1(OI(N=[N+]=[N-])c2ccccc12)C(F)(F)F"
686326,"[N-]=[N+]=NI1OC(=O)c2ccccc12"
686327,"CCCCI(O)OS(=O)(=O)c1ccc(C)cc1"
686334,"COC(=O)c1ccc(NCC2=C(Br)C(=O)C=CC2=O)cc1Cl"
686335,"OS(=O)(=O)ON=C1c2ccccc2c3ccccc13"
686336,"C[C@H](CCC(=O)O[C@@H]1CC[C@@]2(C)C(CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCc5nc6ccccc6[nH]5)[C@@]4(C)CC[C@H]23)C1)[C@H]7CC[C@H]8[C@@H]9CCC%10C[C@H](O)CC[C@]%10(C)[C@H]9CC[C@]78C"
686337,"C[C@H](CCc1nc2cc(C)ccc2[nH]1)[C@H]3CC[C@H]4[C@@H]5CCC6C[C@@H](CC[C@]6(C)[C@H]5CC[C@]34C)OC(=O)C"
686338,"COC(=O)CCCC(=O)C1=NN(Cc2ccccc2N1)c3ccc(Cl)cc3"
686339,"COC(=O)CCCC(=O)\C(=N/Nc1ccc(Cl)cc1)\Nc2c(Cl)cccc2Cl"
686340,"COc1ccc(cc1)c2onc(n2)N3CCCC3"
686342,"CC1(C)OC(=C(C#N)C#N)C(=C1\C=C\c2ccncc2)C#N"
686343,"CC1=C(C#N)C(=C(C#N)C#N)OC1(C)Cc2ccccc2"
686344,"CN1N=C(C(C(C2C(=O)N(C)N=C2c3ccccc3)c4ccccc4[N+](=O)[O-])C1=O)c5ccccc5"
686345,"OCCN1CCN(CC1)C(=O)CN2C(=O)CC(C2=O)(c3ccccc3)c4ccccc4"
686346,"CCOC(=O)CN1C(=O)NC(C)(C1=O)c2ccccc2"
686347,"CCCCCCCCCCCCc1ccsc1c2ccc(s2)c3ccc(s3)c4sccc4CCCCCCCCCCCC"
686348,"CCCCCCCCCCCCc1ccsc1c2ccc(s2)c3ccc(s3)c4sc(cc4CCCCCCCCCCCC)c5cc(CCCCCCCCCCCC)c(s5)c6ccc(s6)c7ccc(s7)c8sccc8CCCCCCCCCCCC"
686349,"COC(=O)C1=C(SC2(S1)C3=C(SC(=C2C(=O)OC)C(=O)OC)C(=O)SS3)C(=O)OC"
686350,"COc1ccc(cc1)[n+]2nc(c(\C=C\c3ccc(cc3)N(C)C)cc2C#N)S(=O)(=O)O"
686351,"COc1ccc(cc1)C(OCC2OC(CC2OP(OCCC#N)N(C(C)C)C(C)C)N3C=CC(=NC3=O)Oc4c(F)c(F)c(F)c(F)c4F)(c5ccccc5)c6ccc(OC)cc6"
686352,"OCC1OC(C(O)C1O)N2C=CC(=NC2=O)Oc3c(F)c(F)c(F)c(F)c3F"
686353,"COC(=O)[C@@]1(C[C@H]1C=O)NC(=O)c2ccccc2"
686354,"Nc1ccccc1C2=NOC(=O)N2"
686355,"O=C1ON=C2N1C=Nc3ccccc23"
686356,"C\C(=N/Nc1cc(C)c2ccccc2n1)\C=O"
686357,"COc1ccc2nc(N\N=C\C(=N\Nc3cc(C)c4cc(OC)ccc4n3)\C)cc(C)c2c1"
686358,"COc1ccc2c(C)cc(N\N=C(/C)\C=O)nc2c1"
686359,"CN(C)CCNc1ccc(NCCN(C)C)c2C(=O)c3scnc3C(=O)c12"
686360,"Oc1c2Cc3cccc4Cc5cccc(Cc6cccc(Cc1ccc2)c6OCCOCCOCCOCCOc34)c5O"
686361,"CSc1c(C)[n+]([O-])c2cc(Cl)c(Cl)cc2[n+]1[O-]"
686362,"COc1ccc2[nH]cc(C(=O)C(=O)N[C@@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)c2c1"
686363,"CN1C(=O)N(C)c2nc3N(C)C(=O)c4ccccc4n3c2C1=O"
686364,"CN1C(=O)N(C)C2=C(N(C)C3=Nc4ccccc4C(=O)N23)C1=O"
686365,"FC(F)(F)C(=O)Nc1sc2C3=C(Oc4ccccc4c2c1C#N)C(=O)c5ccccc5C3=O"
686366,"Cc1ccc2CCCOC(C(=O)N[C@H]3[C@H]4SC(C)(C)[C@@H](N4C3=O)C(=O)O)c2c1"
686367,"CCN1C(=Nc2ccccc2C1=O)SCC(=O)N\N=C\c3ccccc3"
686368,"CCN1C(=Nc2ccccc2C1=O)SCc3nnc(Nc4ccccc4)s3"
686377,"CCCCCC1OC1(c2cc(Br)c(OC)c(c2)C(=O)OC)c3cc(Br)c(OC)c(c3)C(=O)OC"
686378,"OC1=C(Cc2ccccc2CC3=C(O)c4ccccc4OC3=O)C(=O)Oc5ccccc15"
686379,"OC1=C(Cc2cccc(CC3=C(O)c4ccccc4OC3=O)c2)C(=O)Oc5ccccc15"
686380,"OC1=C(C(C2=C(O)c3ccccc3OC2=O)c4ccc5ccccc5c4)C(=O)Oc6ccccc16"
686381,"OC1=C(C(C2=C(O)c3ccccc3OC2=O)c4ccc5c(Cc6ccccc56)c4)C(=O)Oc7ccccc17"
686382,"OC1=C(C(C2=C(O)c3ccccc3OC2=O)c4ccc(OCc5ccccc5)cc4)C(=O)Oc6ccccc16"
686383,"OC1=C(C(C2=C(O)c3ccccc3OC2=O)c4ccc(cc4)c5ccccc5)C(=O)Oc6ccccc16"
686384,"OC1=C(C(C2=C(O)c3ccccc3OC2=O)c4ccc(\C=C\c5ccccc5)cc4)C(=O)Oc6ccccc16"
686385,"OC1=C(C(C2=C(O)c3ccccc3OC2=O)c4cc(OCc5ccccc5)cc(OCc6ccccc6)c4)C(=O)Oc7ccccc17"
686386,"OC1=C(C(C2=C(O)c3ccccc3OC2=O)c4occc4)C(=O)Oc5ccccc15"
686387,"OC1=C(C(C2=C(O)c3ccccc3OC2=O)[C-]45C6=C7C8=C4[Fe+2]56789%10%11%12[C-]%13C9=C%10C%11=C%12%13)C(=O)Oc%14ccccc1%14"
686388,"OC1=C(C(C2=C(O)c3ccccc3OC2=O)c4cnc5ccccc5c4)C(=O)Oc6ccccc16"
686389,"OC1=C(C(C2=C(O)c3ccccc3OC2=O)c4ccc(cc4)[N+](=O)[O-])C(=O)Oc5ccccc15"
686390,"OC1=C(C2C3=C(OC4=C2C(=O)Oc5ccccc45)c6ccccc6OC3=O)C(=O)Oc7ccccc17"
686391,"OC1=C(C(C2=C(O)c3ccccc3OC2=O)c4ccc(O)cc4)C(=O)Oc5ccccc15"
686392,"COc1cc(ccc1O)C(C2=C(O)c3ccccc3OC2=O)C4=C(O)c5ccccc5OC4=O"
686393,"OC1=C(C(C2=C(O)c3ccccc3OC2=O)c4cccc(c4)C(C5=C(O)c6ccccc6OC5=O)C7=C(O)c8ccccc8OC7=O)C(=O)Oc9ccccc19"
686394,"OC1=C(C(C2=C(O)c3ccc(O)cc3OC2=O)c4ccc(\C=C\c5ccccc5)cc4)C(=O)Oc6cc(O)ccc16"
686395,"OC1=C(C(C2=C(O)c3ccccc3OC2=O)c4cccs4)C(=O)Oc5ccccc15"
686396,"OC1=C(C2C3=C(Oc4ccccc24)c5ccccc5OC3=O)C(=O)Oc6ccccc16"
686397,"CN1C(=O)N(C)C2=C(C(=O)C=C(N)N2)C1=O"
686398,"CN1C(=C(\C=N/c2ccccc2)C(=O)N(C)C1=O)Nc3ccccc3"
686399,"CCOC(=O)\C=C/C1=C(Cl)N(C(=O)N(C1=O)c2ccccc2)c3ccccc3"
686400,"CCSC1=CC(=O)N(C)C(=O)N1C"
686401,"COC1=NC(=CC(=O)N1)N=P(c2ccccc2)(c3ccccc3)c4ccccc4"
686402,"COC1=NC(=CC(=O)N1C)N=P(c2ccccc2)(c3ccccc3)c4ccccc4"
686403,"CN1C(=C(\C=C\C(=O)Oc2ccccc2)C(=O)N(C)C1=O)N"
686404,"CN1C(=O)N(C)C(=C(C=O)C1=O)N2CCCC2"
686405,"CN(C)\C=N\C1=CC(=O)N(C)C(=O)N1C"
686406,"CN(C)\N=C/C1=CN(C)C(=O)N(C)C1=O"
686407,"CC[C@@]1(OC2OC(CO)C(O)C(O)C2O)C(=O)OCC3=C1C=C4N(Cc5cc6ccccc6nc45)C3=O"
686408,"CN(C)c1ccc(\C=C(/NC(=O)c2ccccc2)\C3=Nc4ccccc4C(=O)O3)cc1"
686409,"CN(C)c1ccc(\C=C(/NC(=O)c2ccccc2)\C(=O)NC(CC(=O)O)C(=O)O)cc1"
686410,"Oc1ccccc1\C=C(/NC(=O)c2ccccc2)\C(=O)Nc3ccccc3C(=O)NCc4ccccc4"
686411,"OC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)\C(=C\c3ccccc3O)\NC(=O)c4ccccc4"
686412,"O=C(Nc1ccccc1C(=O)NCc2ccccc2)\C(=C\c3ccccc3)\NC(=O)c4ccccc4"
686413,"OC(=O)CC1NC(OC1=O)\C(=C\c2ccccc2O)\NC(=O)c3ccccc3"
686414,"CN(C)c1ccc(\C=C(/NC(=O)c2ccccc2)\C(=O)Nc3cccc(c3)C(=O)NCCCO)cc1"
686415,"CN(C)c1ccc(\C=C(/NC(=O)c2ccccc2)\C3=NN(C)C(=O)O3)cc1"
686416,"OCCCNC(=O)c1cccc(NC(=O)\C(=C\c2ccccc2)\NC(=O)c3ccccc3)c1"
686417,"CN(C)c1ccc(\C=C(/NC(=O)c2ccccc2)\C(=O)Nc3ccccc3C(=O)NCc4ccccc4)cc1"
686418,"CN(C)c1ccc(\C=C(/NC(=O)c2ccccc2)\C(=O)NC(CCC(=O)O)C(=O)O)cc1"
686419,"NNC(=O)c1ccccc1NC(=O)\C(=C\c2ccccc2)\NC(=O)c3ccccc3"
686420,"NNC(=O)c1ccccc1NC(=O)\C(=C\c2ccccc2O)\NC(=O)c3ccccc3"
686421,"OC(=O)CCC(NC(=O)\C(=C\c1ccccc1)\NC(=O)c2ccccc2)C(=O)O"
686422,"CN(C)c1ccc(\C=C(/NC(=O)c2ccccc2)\C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)O)cc1"
686423,"OC(=O)CC(NC(=O)\C(=C\c1ccccc1)\NC(=O)c2ccccc2)C(=O)O"
686424,"O=C(N\C(=C/c1ccccc1)\C2Nc3ccccc3C(=O)O2)c4ccccc4"
686425,"OCCCNC(=O)c1ccccc1NC(=O)\C(=C\c2ccccc2O)\NC(=O)c3ccccc3"
686426,"CC(NC(=O)\C(=C\c1ccccc1O)\NC(=O)c2ccccc2)C(=O)O"
686427,"OC(=O)CC1NC(OC1=O)\C(=C\c2ccccc2)\NC(=O)c3ccccc3"
686428,"O=C(N\C(=C/c1ccccc1)\C2=Nc3ccccc3C(=O)O2)c4ccccc4"
686429,"OC(=O)CCC1NC(OC1=O)\C(=C\c2ccccc2O)\NC(=O)c3ccccc3"
686430,"NC1=CN(Cc2ccccc2)C3=N\C(=C/c4ccccc4O)\C(=O)N13"
686431,"COc1ccc(\C=C\2/N=C3N(Cc4ccccc4)C=C(N)N3C2=O)cc1"
686432,"NC1=CN(Cc2ccccc2)C3=N\C(=C/c4occc4)\C(=O)N13"
686433,"NC1=CN(Cc2ccccc2)C3=N\C(=C/c4ccccc4)\C(=O)N13"
686434,"NC1=CN(CCCO)C2=N\C(=C/c3ccccc3)\C(=O)N12"
686435,"NC1=CN(CCCO)C2=N\C(=C/c3occc3)\C(=O)N12"
686463,"Nc1ccc(cc1)c2ncc3cc(c4cccc(c4)c5cc6cnc(nc6c7ccccc57)c8ccc(N)cc8)c9ccccc9c3n2"
686464,"Nc1ccc2nc(nc3c4ccccc4C(=O)c1c23)c5ccccc5C#N"
686465,"CC1=NN=C(N)S/C/1=N/O"
686466,"CC1=NOC(C)(O)/C/1=N/O"
686467,"CC(CN1NC12CCCC2)N3NC34CCCC4"
686468,"O=C1OC2c3ccccc3C(=O)C2(N1c4ccccc4)c5ccccc5"
686469,"Clc1ccc2N3C(=Nc4cc5N=C6C=C(c7ccccc7)c8cc(Cl)ccc8N6C(=O)c5cc4C3=O)C=C(c9ccccc9)c2c1"
686470,"o1c2cc3ccc2nc1c4ccc(cc4)nc5[nH]c(nc6ccc(cc6)c7oc8cc(ccc8n7)nc9[nH]c(n3)c%10ccccc9%10)c%11ccccc5%11"
686471,"O=C1NC2=NOC(=O)NC2=NO1"
686472,"CN(C)\C(=N/C1=C2C(=O)CCC2=CC(=O)N1)\C"
686473,"Cc1ccc(cc1)\N=C/2\C(=C(SC3=C(\C(=N\c4ccc(C)cc4)\c5ccccc35)c6ccccc6)c7ccccc27)c8ccccc8"
686474,"CC1=Cc2ccccc2OC(=O)/C/1=N\Nc3ccccc3"
686475,"C1CCN(CC1)c2cc3nc4c(cc(N5CCCCC5)c6ccccc46)nc3c7ccccc27"
686476,"O=C1C2=C(NCN(CCc3ccccc3)C2)Sc4ccccc14"
686477,"Cc1ccc2[nH]c3\C(=N/N=C(N)N)\CCCc3c2c1"
686478,"O=C1ON=C2C3CC4CC12CC5(C3)C(=O)ON=C45"
686479,"C(N1C2C3N(Cc4ccccc4)C1C5N(Cc6ccccc6)C(C(N5Cc7ccccc7)N2Cc8ccccc8)N3Cc9ccccc9)c%10ccccc%10"
686480,"Nc1ccc2c3nc4cc(Cc5ccc6c(c5)nc7c8ccc(N)c9cccc(C(=O)n67)c89)ccc4n3C(=O)c%10cccc1c2%10"
686481,"O=C1c2ccccc2\C(=N/c3ccc4ccccc4c3)\C1(C5=C(\C(=N\c6ccc7ccccc7c6)\c8ccccc58)c9ccccc9)c%10ccccc%10"
686482,"O\N=C/1\C(\S\C(\C(\S1)=N\O)=N/O)=N\O"
686483,"ClC1=NSS/C/1=N/c2nonc2c3ccccc3"
686484,"O=C1NC2NC3NC(=O)NC3NC2N1"
686485,"CCOc1ccc(cc1)N2C(=O)NC3(N(C)C(=O)N(C)C23c4ccccc4)c5ccccc5"
686486,"COC1(OC)N(O)C(C)(C)N=C1\C(=C/O)\N"
686487,"CCOC(=O)C(=[N+]=[N-])C(=O)Nc1nn2nnnc2c3ccccc13"
686488,"CC1(C)CC(=O)c2c(N)n[nH]c2C1"
686489,"Cc1cc(c2cccnc2c1O)C3(OC(=O)c4ccccc34)c5cc(C)c(O)c6ncccc56"
686490,"CCOC(=O)NC(=S)N(C)P(=S)(OCC)N(C)C(=S)NC(=O)OCC"
686491,"O=C1CCCC1CC(CN2CCOCC2)Sc3nnnn3c4ccccc4"
686492,"ClC1=NSSC1(Cl)Cl"
686493,"N\N=C(/Nc1ccccc1)\SCc2ccccc2"
686494,"o1nc2ccc3c(n[n+]4c5ccccc5[nH]n34)c2n1"
686495,"CC1=C\C(=N\NC(=O)c2ccncc2)\N3N=C(N)SC3=N1"
686496,"C[C@@H](CC(=O)OCc1ccccc1)OC2OC(COC(=O)C(C)(C)C)C(OC(=O)C(C)(C)C)C(OC(=O)C(C)(C)C)C2OC(=O)C(C)(C)C"
686497,"C[C@@H](CC(=O)O)OC1OC(COC(=O)C(C)(C)C)C(OC(=O)C(C)(C)C)C(OC(=O)C(C)(C)C)C1OC(=O)C(C)(C)C"
686498,"C[C@@H](CCO)OC1OC(COC(=O)C(C)(C)C)C(OC(=O)C(C)(C)C)C(OC(=O)C(C)(C)C)C1OC(=O)C(C)(C)C"
686499,"COc1ccc(COCC[C@H](C)OC2OC(CO)C(O)C(O)C2O)cc1"
686500,"COc1ccc(COCC[C@H](C)OC2OC(CO[Si](C)(C)C(C)(C)C)C(O)C(O)C2O)cc1"
686501,"COc1ccc(COCC[C@H](C)OC2OC(CO[Si](C)(C)C(C)(C)C)C(OC(=O)CCCN=[N+]=[N-])C(OC(=O)CCCN=[N+]=[N-])C2OC(=O)CCCN=[N+]=[N-])cc1"
686502,"COc1ccc(cc1)N2CCOCC2"
686503,"CCOC(=O)C1(C[C@@H](C)[C@@H](O)C1)C(=O)OCC"
686504,"CCOC(=O)C(CC=C)(CC=O)C(=O)OCC"
686505,"O=CCCCCCOCc1ccccc1"
686506,"CCOC(=O)C1(C[C@H](C)[C@](C)(O)C1)C(=O)OCC"
686507,"Cc1ccc(cc1)N2CCC3(CC2)OCCO3"
686508,"CCOC(=O)C(CCC(=O)C)(CC=C)C(=O)OCC"
686509,"CCN(CC)C(=O)CCCCCCCCC1CO1"
686510,"CC(C)(C)OC(=O)N1CC(O)O[C@@H]([C@@H]1c2ccccc2)c3ccccc3"
686511,"FC(F)(F)S(=O)(=O)Oc1ccc2ccccc2c1c3c(OS(=O)(=O)C(F)(F)F)ccc4ccccc34"
686512,"c1ccc(cc1)P(C#CP(c2ccccc2)c3ccccc3)C#CP(c4ccccc4)c5ccccc5"
686513,"COC1=C(C)C(=O)c2c(C1=O)c(COC(=O)N)c3C(OC(=O)C)C(Cn23)OC(=O)C"
686514,"CC(C)C1=C2OC(C)(C)c3ccc4c(C)ccc(C1=O)c4c23"
686515,"CC(C)c1c(O[Si](C(C)C)(C(C)C)C(C)C)c2CCC(C)c3ccc4c(c1OC4(C)C)c23"
686516,"C[C@@H](CO)C1=C(O)C(=O)c2c(C)c3CCCC(C)(C)c3cc2C1=O"
686517,"C[C@@H](CO)C1=C(O)C(=O)c2c3CCCC(C)(C)c3ccc2C1=O"
686518,"C[C@H]1COC2=C1C(=O)C(=O)c3c4CCCC(C)(C)c4ccc23"
686519,"Cc1coc2c3ccc4c(CCCC4(C)C)c3C(=O)C(=O)c12"
686520,"CC(C)[Si](Oc1cc2c3CCCC(C)(C)c3ccc2c(O)c1[C@@H](C)CO[Si](C)(C)C(C)(C)C)(C(C)C)C(C)C"
686521,"CC(C)c1c(O)c2CC[C@H]3C(C)(C)CCC[C@]3(C)c2cc1O[Si](C(C)C)(C(C)C)C(C)C"
686527,"CN1C(CC(O)C1=O)c2ccccc2F"
686528,"CN1C(CC(O)C1=O)c2cccc(F)c2"
686529,"CN1C(CC(O)C1=O)c2ccccc2C(F)(F)F"
686530,"CN1C(CC(O)C1=O)c2cccc(c2)C(F)(F)F"
686531,"CN1C(CC(O)C1=O)c2ccc(cc2)C(F)(F)F"
686532,"CC(C)(C)[Si](C)(C)OC1CCOC1(O)c2ccccn2"
686533,"OC1CCOC1(O)c2ccccn2"
686534,"[SH-]1C=C([SH-][Mo+4]123456789([C-]%10C2=C3C4=C5%10)[C-]%11C6=C7C8=C9%11)c%12cnc%13ccccc%13n%12"
686535,"C1CP(c2ccccc2)(c3ccccc3)[Ni+2]4([SH-]C=C([SH-]4)c5cnc6ccccc6n5)P1(c7ccccc7)c8ccccc8"
686536,"C1CP(c2ccccc2)(c3ccccc3)[Pd+2]4([SH-]C=C([SH-]4)c5cnc6ccccc6n5)P1(c7ccccc7)c8ccccc8"
686537,"C1CP(c2ccccc2)(c3ccccc3)[Pt+2]4([SH-]C=C([SH-]4)c5cnc6ccccc6n5)P1(c7ccccc7)c8ccccc8"
686548,"[Cl-].[ClH-][Pt+2]1([ClH-])[n+]2ccccc2c3c4c5cccc[n+]5[Ru+2]67([n+]8ccccc8c9cccc[n+]69)([n+]%10ccccc%10c%11cccc[n+]7%11)[n+]4c%12ccccc%12[n+]13"
686549,"ClC1=C(N2C(=O)CCC2=O)C(=O)c3ccccc3C1=O"
686550,"CCCC(=O)N(C(=O)CCC)C1=C(Cl)C(=O)c2ccccc2C1=O"
686551,"ClC1=C(N(C(=O)c2ccccc2)C(=O)c3ccccc3)C(=O)c4ccccc4C1=O"
686552,"ClC1=C(N2C(=O)CCCC2=O)C(=O)c3ccccc3C1=O"
686553,"O=C1c2cccnc2c3nc(cc4c5ccccc5nc1c34)c6ccccc6"
686554,"O=C1c2cccnc2c3nc(cc4c5ccccc5nc1c34)c6ccccn6"
686555,"O=C1c2cccnc2c3nc(\C=C\c4ccccc4)cc5c6ccccc6nc1c35"
686556,"CN(C)\C=C\c1ccnc2C(=O)c3ccccc3C(=O)c12"
686557,"[O-][N+](=O)c1ccc2C(CCl)CN(C(=O)c3cc4ccc(cc4[nH]3)C(=O)NCCN5CCOCC5)c2c1"
686558,"CCN(CC)CCNc1ccc2c3c(nn2CCN(CC)CC)c4c(O)ccc(O)c4C(=O)c13"
686559,"[O-][N+](=O)c1ccc2C(CCl)CN(C(=O)c3cc4ccc(cc4[nH]3)C(=O)NCCc5ccccn5)c2c1"
686560,"CCOc1cc2[C@@H]3CC[C@@]4(C)C(CC[C@@H]4[C@H]3CCc2cc1O)OS(=O)OC5CC[C@H]6[C@@H]7CCc8cc(O)c(OCC)cc8[C@H]7CC[C@]56C"
686561,"CC(C)OC(=O)c1ccc(NCc2cc(O)ccc2O)cc1Cl"
686562,"O=S1(=O)OCCOS(=O)(=O)C1C2c3ccccc3c4ccccc24"
686563,"[Na+].OS(=O)(=O)C(Cc1nc2ccccc2[nH]1)S(=O)(=O)OCCC3S(=O)(=O)OCCOS3(=O)=O"
686564,"Oc1cc(c2ccccc2c1N=NC3S(=O)(=O)OCCOS3(=O)=O)S(=O)(=O)O"
686565,"Cc1ccc2cccc3C(=O)C4(Cc1c23)S(=O)(=O)OCCOS4(=O)=O"
686566,"O=C(SC1=NCCN1)c2cccc3ccccc23"
686567,"O=S(=O)(SC1=NCCN1)c2ccc3ccccc3c2"
686568,"O=S(=O)(SC1=NCCN1)c2cccc3ccccc23"
686570,"CS(=O)(=O)O[C@H]1[C@H](O)c2ccccc2[C@@H]1N=[N+]=[N-]"
686571,"C[C@@]1(O)[C@@H]2O[C@@H]2[C@@]3(CCCO3)[C@@H]4O[C@H]14"
686572,"BrC1C2(SCCS2)[C@H]3C[C@H](c4ccccc34)C15SCCS5"
686573,"BrC1=C(Br)C2(SCCS2)[C@H]3C[C@@H]1c4ccccc34"
686574,"O=C1SS(=O)c2ccccc12"
686575,"OC1=C(C(C2=C(O)c3ccc(O)cc3OC2=O)c4ccc5ccccc5c4)C(=O)Oc6cc(O)ccc16"
